GraphID,ATT1,ATT2,ATT3,ATT4,ATT5,ATT6,ATT7,ATT8,ATT9,ATT10,ATT11,ATT12,ATT13,ATT14,ATT15,ATT16,ATT17,ATT18,ATT19,ATT20,ATT21,ATT22,ATT23,ATT24,ATT25,ATT26,ATT27,ATT28,ATT29,ATT30,ATT31,ATT32,ATT33,ATT34,ATT35,ATT36,ATT37,ATT38,ATT39,ATT40,ATT41,ATT42,ATT43,ATT44,ATT45,ATT46,ATT47,ATT48,ATT49,ATT50,ATT51,ATT52,ATT53,ATT54,ATT55,ATT56,ATT57,ATT58,ATT59,ATT60,ATT61,ATT62,ATT63,ATT64,ATT65,ATT66,ATT67,ATT68,ATT69,ATT70,ATT71,ATT72,ATT73,ATT74,ATT75,ATT76,ATT77,ATT78,ATT79,ATT80,ATT81,ATT82,ATT83,ATT84,ATT85,ATT86,ATT87,ATT88,ATT89,ATT90,ATT91,ATT92,ATT93,ATT94,ATT95,ATT96,ATT97,ATT98,ATT99,ATT100,ATT101,ATT102,ATT103,ATT104,ATT105,ATT106,ATT107,ATT108,ATT109,ATT110,ATT111,ATT112,ATT113,ATT114,ATT115,ATT116,ATT117,ATT118,ATT119,ATT120,ATT121,ATT122,ATT123,ATT124,ATT125,ATT126,ATT127,ATT128,ATT129,ATT130,ATT131,ATT132,ATT133,ATT134,ATT135,ATT136,ATT137,ATT138,ATT139,ATT140,ATT141,ATT142,ATT143,ATT144,ATT145,ATT146,ATT147,ATT148,ATT149,ATT150,ATT151,ATT152,ATT153,ATT154,ATT155,ATT156,ATT157,ATT158,ATT159,ATT160,ATT161,ATT162,ATT163,ATT164,ATT165,ATT166,ATT167,ATT168,ATT169,ATT170,ATT171,ATT172,ATT173,ATT174,ATT175,ATT176,ATT177,ATT178,ATT179,ATT180,ATT181,ATT182,ATT183,ATT184,ATT185,ATT186,ATT187,ATT188,ATT189,ATT190,ATT191,ATT192,ATT193,ATT194,ATT195,ATT196,ATT197,ATT198,ATT199,ATT200,ATT201,ATT202,ATT203,ATT204,ATT205,ATT206,ATT207,ATT208,ATT209,ATT210,ATT211,ATT212,ATT213,ATT214,ATT215,ATT216,ATT217,ATT218,ATT219,ATT220,ATT221,ATT222,ATT223,ATT224,ATT225,ATT226,ATT227,ATT228,ATT229,ATT230,ATT231,ATT232,ATT233,ATT234,ATT235,ATT236,ATT237,ATT238,ATT239,ATT240,ATT241,ATT242,ATT243,ATT244,ATT245,ATT246,ATT247,ATT248,ATT249,ATT250,ATT251,ATT252,ATT253,ATT254,ATT255,ATT256,Class
graph470,0.154665873,0.163136257,0.155511265,0.131736343,0.196033535,0.13554459,0.153508359,0.155765921,0.178332726,0.148427965,0.132892591,0.176377773,0.161998211,0.176312425,0.168973139,0.170539513,0.154453112,0.17178768,0.158016622,0.152495438,0.167730901,0.12748401,0.163957943,0.150238074,0.164740247,0.14324185,0.178958709,0.159129906,0.173143921,0.141524877,0.135294768,0.166417301,0.165959002,0.157412597,0.156128859,0.146076173,0.178935886,0.156290718,0.165326359,0.125033531,0.138551299,0.176927303,0.133473509,0.122018096,0.15008595,0.133228977,0.12204149,0.183755838,0.198589787,0.140465852,0.190559537,0.139236265,0.166813524,0.148066716,0.158418354,0.141556918,0.138030785,0.161463564,0.161863889,0.156111003,0.173775693,0.14694113,0.149770827,0.181938024,0.149010282,0.153055092,0.141077306,0.154429712,0.161633771,0.15625271,0.139601903,0.136114379,0.17349126,0.138349526,0.134529873,0.145801267,0.156341974,0.160329473,0.170928937,0.164670077,0.205578007,0.143024924,0.156397325,0.135117201,0.167170694,0.123308207,0.150199443,0.156330019,0.111406548,0.160311295,0.179306641,0.117078925,0.180707299,0.156607972,0.163762802,0.173461768,0.129216879,0.153470402,0.16871576,0.151815783,0.150715063,0.133746614,0.161374637,0.155600903,0.122744099,0.129475704,0.166626268,0.160160085,0.157082275,0.153102333,0.141561048,0.158125725,0.14365552,0.176352765,0.1463578,0.168166669,0.162130827,0.162704599,0.151673092,0.161417243,0.149886122,0.15095575,0.139883013,0.160126477,0.147189361,0.158426518,0.108402828,0.198029159,0.124236225,0.156325321,0.164427039,0.178884052,0.139297593,0.181520565,0.169525556,0.152651114,0.186929602,0.163429894,0.157831371,0.16330916,0.137813527,0.129660161,0.177634636,0.155739827,0.16747266,0.148180353,0.170357724,0.147043355,0.174961578,0.14236005,0.143005195,0.161862957,0.171268075,0.161571275,0.119256005,0.176484562,0.179769453,0.15619018,0.127758478,0.18224651,0.131827456,0.176079284,0.180623837,0.144482691,0.154691269,0.173068378,0.159315705,0.171385261,0.161428912,0.158318013,0.146233311,0.161154496,0.141067688,0.145628642,0.170032972,0.122295724,0.180541481,0.17106857,0.140196834,0.129842155,0.156510485,0.141337585,0.151448339,0.117080604,0.144411739,0.187994645,0.141135552,0.159891205,0.146274434,0.146115613,0.169110866,0.175949782,0.152193155,0.181252111,0.158362758,0.162280552,0.176907902,0.143762231,0.147790449,0.144682578,0.183451042,0.133236078,0.156959687,0.135340144,0.164931965,0.151867183,0.122926295,0.152148317,0.146981235,0.169559834,0.135998538,0.150929416,0.166078669,0.149426758,0.145627524,0.145084231,0.127225404,0.161986811,0.154547693,0.129130942,0.139800915,0.139649745,0.167377327,0.142475248,0.175940034,0.16710484,0.168854437,0.170014474,0.135747739,0.150725072,0.127384819,0.170112355,0.151016289,0.123098542,0.159712119,0.16390897,0.188664088,0.133456642,0.171464829,0.14055095,0.156961919,0.154482042,0.160281143,0.164647792,0.160437849,0.19660938,0.1703431,0.152297205,0.134730162,0.170716287,0.182529672,0.150821548,0.14494368,0.151255096,0.173726019,0.166775897,TRCentralityWithInDegreeNodes
graph229,0.155600809,0.137982347,0.167123566,0.15918496,0.1690571,0.150320117,0.133487102,0.158870947,0.166781041,0.145403887,0.138216205,0.172775448,0.160623183,0.152286608,0.149118374,0.178601876,0.14704969,0.150830413,0.147663529,0.160444715,0.163431868,0.146748229,0.160150392,0.148817795,0.180616461,0.167785109,0.153528347,0.158903887,0.159638587,0.152027268,0.159786814,0.129150151,0.149665545,0.152970111,0.159214684,0.154333557,0.16651447,0.130098259,0.142600146,0.129526791,0.147577917,0.134100581,0.14847848,0.135713292,0.14172792,0.120165252,0.168263317,0.17602857,0.153352449,0.144933269,0.151157764,0.143297845,0.138952639,0.18058915,0.162936453,0.135734647,0.138111501,0.166247891,0.159773579,0.134449891,0.175806832,0.13355161,0.153852517,0.171234102,0.143609304,0.149307337,0.140500463,0.140269126,0.158001631,0.121800067,0.150778209,0.135787279,0.165611581,0.13486053,0.144727055,0.151061784,0.14387603,0.172042138,0.163868876,0.126304739,0.178585173,0.15655852,0.162114781,0.154319713,0.13759516,0.110824153,0.117431275,0.129998908,0.139864693,0.14655545,0.15093665,0.13518677,0.160632083,0.161032742,0.149220572,0.151028499,0.154381411,0.157370665,0.139406344,0.144351077,0.163115041,0.161510541,0.149537866,0.159874354,0.123025067,0.148287651,0.133998304,0.140472471,0.138798195,0.155120455,0.134357712,0.15742861,0.129975049,0.173737684,0.154722255,0.135520277,0.162530887,0.144000982,0.134369483,0.149346986,0.180809615,0.146427004,0.131463841,0.159039471,0.152568124,0.181027,0.116767202,0.165501092,0.145607279,0.149777842,0.156371281,0.148370489,0.148249016,0.183717269,0.178282342,0.129540735,0.171230499,0.140738546,0.152529352,0.155002633,0.163814425,0.145763026,0.17355618,0.175955908,0.155546032,0.156249491,0.148595823,0.155392265,0.142143482,0.135329016,0.12735445,0.14277735,0.136312925,0.167414279,0.133215026,0.151795446,0.167643931,0.144175068,0.135943889,0.158948357,0.134171887,0.156485972,0.131441051,0.156264216,0.146037104,0.153086518,0.140913608,0.158950818,0.138090982,0.157918367,0.173203728,0.156989859,0.138448364,0.143999368,0.166916559,0.151148688,0.166413518,0.159545799,0.128571245,0.11894934,0.144851427,0.14739304,0.15421872,0.115934817,0.122352061,0.161353341,0.14366312,0.149319927,0.1255954,0.111265927,0.149650464,0.160033925,0.161623466,0.173713355,0.146519872,0.138675357,0.1679678,0.170472657,0.159911296,0.114043537,0.150927703,0.122146843,0.134762001,0.1367283,0.147051664,0.137955065,0.159226882,0.144666163,0.136116243,0.156921859,0.144322744,0.154782505,0.14948331,0.125831385,0.150296515,0.149434683,0.125082524,0.163482583,0.158710706,0.138454775,0.161922508,0.131196388,0.150905841,0.142368676,0.169560075,0.165461434,0.160783407,0.135629976,0.104609088,0.150363812,0.115680312,0.144187088,0.157218972,0.132164723,0.139320901,0.152895458,0.159399538,0.151381282,0.151962899,0.141426664,0.155676769,0.151689048,0.164385092,0.165189205,0.13346927,0.170686137,0.159361947,0.144934064,0.127952914,0.138196581,0.158909586,0.169410385,0.137206134,0.12937401,0.139656413,0.150359944,TRCentralityWithInDegreeNodes
graph228,0.140784171,0.097757923,0.100410282,0.152412163,0.165350101,0.133152113,0.091516929,0.145601991,0.13010516,0.110141361,0.110672439,0.131828265,0.132427806,0.14777152,0.154516135,0.109527601,0.131915295,0.145117838,0.121782785,0.182339482,0.157499777,0.140604536,0.134144049,0.121285049,0.17598267,0.165502166,0.107051933,0.139883951,0.160100485,0.133204444,0.151107334,0.143179019,0.132196574,0.165185287,0.141692232,0.130217239,0.168227064,0.107476453,0.116200565,0.103608938,0.140926718,0.125756373,0.119892736,0.096342901,0.119981954,0.138750849,0.141329811,0.14776823,0.150635716,0.099021913,0.155398749,0.111616645,0.142776846,0.1251358,0.109488673,0.112782033,0.14365428,0.108133847,0.150352959,0.134650486,0.119070024,0.150982008,0.107470238,0.154175443,0.174248201,0.164628735,0.128893151,0.11708496,0.145939887,0.10687498,0.135312166,0.110086479,0.131937657,0.131317556,0.110454954,0.142307518,0.124567898,0.133422459,0.136963114,0.135431647,0.13836928,0.137143309,0.162792434,0.131575488,0.125703218,0.135636022,0.132520331,0.104645009,0.118369523,0.114090165,0.146922525,0.085917198,0.128236684,0.152036256,0.133425941,0.136763282,0.137676286,0.136759924,0.12141269,0.120299694,0.159349042,0.115842212,0.139575125,0.128649474,0.114216782,0.125664402,0.131485381,0.13378171,0.180284364,0.138646213,0.16107113,0.131866653,0.122161101,0.115445206,0.13289198,0.120311256,0.157238174,0.117459401,0.144715356,0.155531484,0.137894845,0.142985674,0.154903644,0.142391268,0.155145939,0.131462283,0.110312008,0.152030384,0.143121605,0.154023525,0.121827369,0.143488878,0.115234406,0.172723851,0.177945965,0.125128554,0.164223221,0.130415687,0.144050859,0.121237464,0.135133207,0.104770334,0.145257065,0.153506714,0.151267372,0.162301777,0.150536299,0.152965394,0.130374575,0.119087447,0.131175188,0.127001189,0.088599126,0.168351782,0.115769778,0.157203502,0.156939991,0.144024088,0.117995648,0.173431136,0.141979825,0.160435938,0.140242088,0.109385358,0.151028508,0.117996373,0.127739501,0.138962925,0.084312709,0.173905951,0.167341669,0.159904148,0.103618597,0.14967697,0.14173493,0.110575103,0.143190693,0.150937494,0.164493421,0.115547094,0.118234526,0.158396482,0.127276472,0.14768575,0.133224807,0.153267884,0.120012672,0.166340188,0.119134522,0.139219254,0.123256092,0.122040179,0.143446572,0.134919833,0.158006366,0.163290535,0.155978163,0.139926262,0.143640085,0.139152134,0.131574799,0.13875335,0.159898294,0.124593906,0.117570625,0.132432726,0.143508649,0.110060597,0.13207202,0.10561529,0.13914457,0.137962936,0.160646476,0.156714364,0.104665795,0.091945676,0.10297777,0.133408561,0.113769855,0.13821197,0.125833362,0.15249925,0.152842208,0.129654151,0.164068565,0.144236959,0.134067859,0.122298447,0.106560204,0.132022484,0.11210651,0.123140439,0.133302363,0.121424411,0.135245105,0.146392528,0.116996303,0.116521101,0.124990373,0.125388282,0.134351577,0.129648622,0.170289254,0.152641938,0.149734509,0.131576796,0.154727176,0.142171278,0.162005856,0.138950083,0.134723319,0.152009809,0.104115286,0.130594272,0.113029844,0.156112016,betweennessCentralityWithInDegreeNodes
graph227,0.144489297,0.131639143,0.14371523,0.142092537,0.172608575,0.138356124,0.105615495,0.13751589,0.145361014,0.120103078,0.117002927,0.138515676,0.158177575,0.14547637,0.108169332,0.13451438,0.108875554,0.122844036,0.114795117,0.121122808,0.128675319,0.111233232,0.142986899,0.133085529,0.163636099,0.148948228,0.155515873,0.131835059,0.129765679,0.15861509,0.13454133,0.134307262,0.15404718,0.129512593,0.128937337,0.116638124,0.177221132,0.13980251,0.138236304,0.110917168,0.143953373,0.129328666,0.124626629,0.118065892,0.133773507,0.129718409,0.118802817,0.142674539,0.144976435,0.139175488,0.151004313,0.144448105,0.144864293,0.131315096,0.141589335,0.14359239,0.134921094,0.139920031,0.157476886,0.111014808,0.158982522,0.121934827,0.134701935,0.14693675,0.121699984,0.124272246,0.115553285,0.146421808,0.140133044,0.124646261,0.121453426,0.135461145,0.140382596,0.114762184,0.110505016,0.102364579,0.148731465,0.126475975,0.11689805,0.11288803,0.159934272,0.158515238,0.168743578,0.123426145,0.147660382,0.121910087,0.136538328,0.117483462,0.118617783,0.125321793,0.143923228,0.112052464,0.121565668,0.133606726,0.143260273,0.122353877,0.127282408,0.133513692,0.126576617,0.121110057,0.132766897,0.155835894,0.144160911,0.120423861,0.127331222,0.12610436,0.115592623,0.138700044,0.141119377,0.139254454,0.138149467,0.150217675,0.137381983,0.145168655,0.128812241,0.158266175,0.132271103,0.133305654,0.110109537,0.112756896,0.142957866,0.114766887,0.133632173,0.143700918,0.142800631,0.16336886,0.104719184,0.152270556,0.127107992,0.153289282,0.124565148,0.138879541,0.132197734,0.177829256,0.148083214,0.134975184,0.141806303,0.146095008,0.135999027,0.144647776,0.144321096,0.119177374,0.152541581,0.150334956,0.13656535,0.142578395,0.142286511,0.140521025,0.109524697,0.109378116,0.119459933,0.123307654,0.133223495,0.127638689,0.129547521,0.13213228,0.138492817,0.117654569,0.136843676,0.12943622,0.131098245,0.139627271,0.137862463,0.119448768,0.12849221,0.15040619,0.139391126,0.127316839,0.139811065,0.144413014,0.129630758,0.149566695,0.146879155,0.143384863,0.12656805,0.145980356,0.167388314,0.159437224,0.118684732,0.108425871,0.126115914,0.143072148,0.125797213,0.095978885,0.105353093,0.150403221,0.09594744,0.119923182,0.136837733,0.136345485,0.123958255,0.132004879,0.122262628,0.146571122,0.138533721,0.133200652,0.138600063,0.145604686,0.128466629,0.120454064,0.139099751,0.113699493,0.129508059,0.134262186,0.133586188,0.12594416,0.139745191,0.092117142,0.124871191,0.126380023,0.157318587,0.151732856,0.145465971,0.141255733,0.148779753,0.128067228,0.117946445,0.137242108,0.124834207,0.131124164,0.134384521,0.140908737,0.140287999,0.125400375,0.153205825,0.162352197,0.132649206,0.136565204,0.116807834,0.129172191,0.093763994,0.151418285,0.129758579,0.121078478,0.127123666,0.160515476,0.131595402,0.119516946,0.158714098,0.121507084,0.122355624,0.158239848,0.122671438,0.134433678,0.134007664,0.167764196,0.139657554,0.152389609,0.125188761,0.103661749,0.124212976,0.150056808,0.130853688,0.137406027,0.130729529,0.129184756,harmonicCentralityWithInDegreeNodes
graph469,0.182197612,0.139002654,0.143368778,0.158514849,0.160036905,0.15057956,0.145105245,0.167310605,0.178382705,0.141745539,0.148294886,0.181213627,0.191891407,0.168645952,0.134235116,0.165068007,0.164235511,0.178634564,0.154906505,0.152596818,0.167236743,0.133928611,0.209760193,0.147989058,0.20418648,0.152550099,0.159545958,0.134374225,0.153163708,0.168343053,0.181568585,0.141478838,0.167353267,0.158715828,0.130017383,0.126990449,0.204247095,0.162692539,0.178502873,0.133197241,0.154356322,0.142059415,0.146474213,0.16419443,0.190067965,0.143202533,0.182809586,0.180739676,0.194441628,0.177615726,0.208972144,0.212066554,0.183598313,0.199872954,0.155105015,0.174517248,0.153266127,0.146642534,0.163045454,0.169499735,0.151521289,0.133957106,0.181047577,0.189743754,0.168732842,0.199077907,0.116250251,0.162545202,0.170103029,0.139913221,0.137184702,0.166171334,0.182425904,0.154446177,0.118956933,0.154541003,0.16276885,0.174078345,0.16259997,0.157525225,0.17076765,0.172342396,0.178274304,0.161122475,0.157854753,0.148877621,0.165925954,0.130663391,0.153482724,0.136856166,0.171509639,0.114740356,0.179929423,0.158025931,0.155310029,0.168126704,0.151447476,0.161935709,0.147086724,0.175955779,0.162633117,0.181738228,0.164362551,0.153304487,0.15010951,0.193798834,0.145176157,0.181657606,0.166985601,0.186113381,0.170707177,0.176457295,0.137287826,0.177769861,0.173965943,0.16293375,0.15699267,0.156410438,0.137211656,0.159029957,0.161165506,0.189413876,0.190449096,0.189242105,0.176890058,0.153635744,0.171255624,0.170562832,0.179590604,0.178275045,0.205288248,0.178476046,0.159218666,0.189547221,0.189497891,0.137684225,0.149406971,0.181262409,0.117736993,0.178429282,0.170702913,0.130460387,0.159679374,0.165987321,0.188955389,0.161399313,0.176768395,0.191018505,0.135916584,0.100253411,0.149428067,0.15128906,0.144279829,0.151611215,0.144987547,0.13770306,0.179555825,0.12871928,0.137966112,0.170460831,0.169090114,0.143549243,0.179259754,0.144674079,0.163700797,0.180923779,0.141164839,0.172995964,0.166947155,0.170224132,0.16089494,0.172398246,0.162146582,0.179312143,0.140241146,0.172105084,0.178185902,0.169063577,0.140511669,0.147439023,0.174224944,0.176117395,0.135633097,0.135422696,0.147897465,0.184146161,0.150967596,0.152225221,0.167629313,0.143068849,0.161834594,0.183571938,0.175560281,0.18915831,0.127426176,0.171053844,0.155889419,0.188425761,0.16575406,0.159003945,0.176877638,0.16270858,0.126765948,0.186590719,0.133044067,0.139568116,0.169911015,0.137318419,0.124712782,0.176845852,0.153630218,0.170729546,0.156310613,0.149424882,0.188250376,0.131910221,0.122950215,0.172801639,0.168929283,0.185400515,0.169471728,0.183317212,0.1544126,0.163627307,0.199630951,0.173548765,0.149534503,0.18198557,0.127723434,0.143521971,0.12722312,0.167436237,0.19294008,0.1597009,0.16862913,0.182737993,0.164991131,0.12538765,0.213785561,0.159625924,0.165194189,0.148745861,0.147976333,0.174345041,0.135481668,0.18097464,0.169346283,0.164761936,0.174480087,0.154809599,0.165040039,0.161758116,0.15518862,0.140494651,0.168019945,0.136730065,betweennessCentralityWithInDegreeNodes
graph226,0.164231487,0.13297195,0.128098671,0.161935672,0.173609162,0.147402535,0.154155829,0.155070883,0.175165983,0.124481288,0.124370152,0.149516574,0.155698311,0.145860293,0.148341053,0.126519019,0.132061943,0.134876176,0.124033173,0.153713127,0.144805569,0.136251782,0.156828424,0.147512653,0.180025339,0.147266706,0.178832137,0.166045038,0.134058723,0.185076947,0.159743427,0.162820459,0.152291975,0.155161555,0.135484828,0.14000352,0.164577642,0.168439576,0.141757399,0.151996174,0.147402377,0.136940011,0.133415259,0.109822127,0.128131447,0.148081088,0.125287857,0.178675774,0.168977437,0.134111867,0.174528928,0.150907508,0.171651687,0.167643316,0.141136428,0.142108055,0.140404277,0.150511737,0.174687619,0.156945094,0.1715198,0.122130707,0.155411994,0.178750484,0.139731157,0.153770149,0.119032179,0.155504448,0.131804441,0.143929969,0.142664637,0.116421528,0.173452968,0.145163341,0.120824661,0.117019281,0.154849575,0.123480581,0.134256837,0.130061654,0.170366481,0.125987978,0.159739001,0.137611948,0.151621136,0.165333182,0.160164261,0.147764001,0.142147266,0.159370396,0.131968573,0.12330306,0.13874502,0.163041267,0.125038717,0.141171414,0.150827153,0.14960561,0.133139762,0.130448577,0.164373622,0.137633395,0.159169753,0.151241673,0.131803611,0.139109274,0.132850283,0.152597684,0.14935772,0.159495362,0.159370132,0.161730604,0.133355303,0.136252291,0.141687055,0.135216876,0.148163585,0.16183666,0.144040961,0.149767313,0.163419058,0.138813171,0.14053227,0.183083662,0.16628587,0.155198565,0.129799416,0.167921877,0.135001119,0.17714959,0.174139134,0.136831869,0.119506072,0.166893082,0.185038842,0.122823802,0.170707561,0.134690704,0.154997755,0.145052409,0.153592681,0.124853503,0.172138885,0.174635352,0.129245941,0.141684899,0.180130183,0.160179202,0.145294537,0.140014291,0.173618024,0.108976324,0.108443825,0.156394743,0.134471278,0.117302282,0.152509144,0.129863886,0.146437664,0.160628882,0.15537206,0.157681748,0.155762291,0.119850596,0.148473464,0.145626747,0.144964666,0.128858937,0.137952206,0.176682092,0.144215603,0.140623954,0.150197063,0.163152816,0.147231341,0.146008568,0.175415827,0.174898546,0.15566387,0.112660976,0.129083208,0.143307983,0.129396417,0.125814781,0.121454129,0.159302909,0.146435945,0.160796374,0.119501158,0.126331872,0.101549786,0.156957396,0.162102958,0.143269814,0.149087075,0.147205653,0.172503774,0.146218034,0.146237222,0.13446752,0.148276329,0.155070351,0.139240156,0.149213579,0.147466414,0.152622823,0.152610397,0.120341769,0.142410573,0.098104337,0.148888024,0.155694535,0.153086911,0.168032773,0.162593521,0.116046034,0.132959182,0.14768501,0.128651697,0.148208077,0.122169279,0.155131824,0.158009168,0.156593084,0.155366097,0.15543801,0.173441896,0.177112735,0.154362944,0.143446014,0.135048105,0.161384797,0.138862243,0.126806781,0.130960131,0.175632957,0.140694505,0.130205819,0.17088415,0.140915557,0.181535978,0.152669771,0.185881954,0.149493568,0.166323421,0.176144795,0.154858087,0.144266357,0.140612941,0.148840273,0.126428373,0.17046296,0.139033093,0.16033519,0.124900638,0.13487418,PRCentralityWithInDegreeNodes
graph468,0.190982339,0.169141976,0.156356772,0.154651068,0.208153704,0.163305807,0.151872013,0.172213158,0.162368677,0.152893878,0.16452135,0.189204573,0.179396805,0.183134612,0.168736798,0.174741119,0.157193577,0.166162631,0.182479188,0.176660141,0.162199665,0.133034836,0.176600583,0.1490442,0.188341433,0.168124866,0.182279944,0.157120083,0.168052007,0.149748695,0.153373978,0.156982073,0.164565036,0.181687733,0.160748166,0.165418748,0.180114871,0.160521642,0.153661531,0.143571103,0.173063423,0.160516771,0.152949599,0.147052343,0.164231073,0.151319932,0.16342326,0.186100821,0.179842362,0.161857515,0.190191718,0.180823956,0.17581078,0.18810988,0.178647565,0.167788065,0.155351221,0.179577838,0.200718231,0.15647025,0.179541838,0.147443063,0.168423477,0.175597977,0.161855845,0.190738067,0.150292384,0.162490597,0.154447379,0.160005911,0.159483807,0.159122594,0.172469802,0.171403241,0.148239017,0.186277106,0.1679588,0.165116536,0.166235313,0.177311382,0.176570659,0.16551924,0.186374553,0.163677522,0.165615294,0.163983293,0.170973992,0.146659553,0.148577043,0.158980704,0.176329409,0.12862386,0.187424464,0.172657784,0.174066366,0.172301348,0.185783692,0.188075677,0.171907661,0.155303319,0.195412109,0.164818362,0.168612074,0.165188838,0.147812065,0.157319284,0.152027046,0.176332415,0.149320283,0.167425694,0.151397434,0.167276743,0.169610981,0.186524781,0.181829693,0.155174966,0.17548071,0.156209842,0.16466929,0.181994278,0.194183722,0.168781452,0.145726406,0.168646344,0.166186795,0.18490408,0.1463679,0.173208137,0.173162618,0.168620424,0.187387517,0.166320148,0.143935087,0.185288546,0.184056497,0.147215276,0.17868546,0.175520891,0.164277111,0.178590177,0.181723454,0.151323711,0.189299886,0.178152305,0.170499166,0.159026137,0.163998541,0.186919946,0.150601298,0.153031743,0.152995902,0.160919614,0.155209158,0.184579911,0.151409865,0.170481168,0.176151474,0.136733021,0.152004051,0.190260814,0.162610214,0.17458919,0.174315878,0.179498036,0.171732461,0.174513218,0.146066669,0.17166142,0.165574757,0.155584653,0.194239682,0.184864877,0.155636772,0.169404209,0.167128341,0.166401436,0.185342491,0.17691157,0.165733022,0.144188406,0.157192981,0.161166746,0.164768013,0.136152671,0.149758531,0.161024983,0.157382514,0.17220085,0.158856513,0.15128654,0.1612023,0.171004188,0.18315085,0.183140192,0.171669841,0.150510827,0.183439934,0.186296587,0.162120816,0.144804189,0.176391636,0.161212178,0.148408845,0.158638145,0.159130378,0.165329068,0.160615472,0.169168636,0.160143983,0.179541539,0.143944213,0.185134941,0.16287536,0.170511312,0.173370144,0.157765566,0.136564168,0.181574026,0.189066803,0.174275444,0.171825458,0.150550415,0.176703395,0.147855023,0.182254108,0.162192817,0.180685422,0.16708933,0.174119744,0.155625513,0.150234317,0.184646962,0.174701807,0.156813772,0.171198293,0.191518714,0.184028536,0.164509926,0.185864385,0.154549221,0.188290978,0.185207387,0.164750694,0.174583542,0.173269979,0.170804457,0.181754275,0.173714146,0.15231205,0.165201221,0.164568903,0.167162193,0.160790495,0.15939927,0.149750766,0.174318871,TRCentralityWithInDegreeNodes
graph225,0.088093446,0.076222763,0.072339122,0.086168,0.112368412,0.063650118,0.058514362,0.092692032,0.051587576,0.080347949,0.070657881,0.075183295,0.077820353,0.061036638,0.070369749,0.072925902,0.075282804,0.079120185,0.068478916,0.088740598,0.08534134,0.07184726,0.063378497,0.069872661,0.081885622,0.069349653,0.06421824,0.08254264,0.090079617,0.087075443,0.067871527,0.092288852,0.061350356,0.086426464,0.07029589,0.06884107,0.09680408,0.079348894,0.069091154,0.070445378,0.09281279,0.062899724,0.070036,0.049708699,0.047802915,0.06112444,0.061406692,0.072868,0.081624429,0.073425635,0.100195833,0.096164509,0.080556048,0.08073929,0.096209835,0.062757098,0.081372541,0.067421464,0.104426892,0.065503757,0.078447509,0.079486252,0.08276493,0.087114209,0.080663961,0.092412676,0.069802741,0.074108945,0.071838059,0.073340841,0.096115081,0.069361174,0.070435669,0.05352132,0.065424806,0.089640206,0.103923901,0.043159729,0.069544394,0.087562328,0.086516017,0.052992766,0.092903112,0.078856823,0.089487083,0.086563466,0.102210235,0.057093563,0.064435974,0.07244945,0.073447575,0.05430791,0.069894871,0.078730785,0.065662526,0.075061205,0.073616705,0.059368814,0.050397558,0.080206358,0.087959696,0.069241585,0.073693015,0.077780643,0.07829957,0.097349941,0.075936849,0.090955934,0.093001539,0.069497897,0.076713001,0.063422809,0.079113922,0.075254386,0.054040432,0.073556022,0.095576595,0.074477307,0.074953592,0.068233701,0.068882267,0.090612286,0.088419277,0.080339139,0.086225709,0.086652279,0.071780101,0.096508299,0.07118678,0.087106048,0.072562129,0.069770412,0.059632231,0.110706971,0.103034038,0.073066465,0.077986594,0.079690213,0.072309354,0.075367274,0.080501427,0.070107595,0.069118495,0.115148008,0.074871984,0.085648019,0.102078134,0.089483613,0.090018732,0.06127182,0.072299475,0.065934366,0.063330576,0.096565402,0.072743753,0.070498694,0.085626072,0.068297087,0.080843631,0.109951536,0.078905811,0.086060728,0.092871105,0.053595732,0.063331127,0.06030083,0.058889996,0.077000808,0.069914747,0.09992904,0.085782485,0.081019428,0.056466261,0.072368779,0.095828193,0.094631687,0.068413011,0.08812649,0.077266724,0.066967547,0.071374736,0.079375866,0.069298493,0.067928571,0.082775263,0.080750728,0.090386441,0.101926243,0.076236061,0.089871352,0.066957631,0.075299099,0.078306653,0.067287154,0.094645044,0.086423467,0.107832326,0.077094085,0.072653757,0.070587013,0.061654632,0.094317796,0.073283535,0.075016243,0.075131618,0.081131582,0.080811319,0.073073668,0.08233207,0.082206078,0.06768608,0.072893932,0.078345786,0.081241301,0.088024994,0.04014959,0.06775529,0.074505119,0.082338568,0.079454012,0.070271979,0.086490723,0.099406753,0.071969275,0.069422937,0.101805927,0.066582463,0.095249791,0.077076849,0.064024873,0.0666838,0.099522276,0.076437674,0.065094067,0.057932216,0.100709445,0.083851202,0.065920934,0.073505869,0.068548682,0.07124852,0.059439931,0.088242408,0.091083824,0.086614395,0.080262411,0.080283441,0.076135577,0.086693351,0.065926975,0.074359096,0.103639918,0.064528452,0.07426378,0.072393566,0.105640669,PRCentralityWithInDegreeNodes
